,Date,Hour,Minutes,Index(Wh),Consumption(Wh),Day,Week,Weekend,Month,Day of year,Temperature,Humidity,Pressure,Wind speed,Wind direction,Rainfall,Snowfall,Snow depth,Irradiation
14460,07/07/2020,16:00,960,3256197,288,2,21,0,7,189,294.25,47.54,1013.35,5,271.54,9.30E-05,0,0,1433.737
14461,07/07/2020,16:15,975,3256368,171,2,21,0,7,189,294.2,47.76,1013.21,5.01,271.58,8.40E-05,0,0,1396.499
14462,07/07/2020,16:30,990,3256502,134,2,21,0,7,189,294.16,47.97,1013.07,5.02,271.62,7.40E-05,0,0,1354.163
14463,07/07/2020,16:45,1005,3256849,347,2,21,0,7,189,294.06,48.38,1012.93,5.01,271.74,6.50E-05,0,0,1279.193
14464,07/07/2020,17:00,1020,3257014,165,2,21,0,7,189,293.88,48.98,1012.8,4.99,271.92,5.70E-05,0,0,1176.148
14465,07/07/2020,17:15,1035,3257423,409,2,21,0,7,189,293.71,49.58,1012.67,4.98,272.11,4.80E-05,0,0,1074.618
14466,07/07/2020,17:30,1050,3257815,392,2,21,0,7,189,293.54,50.19,1012.54,4.96,272.3,4.00E-05,0,0,975.102
14467,07/07/2020,17:45,1065,3258025,210,2,21,0,7,189,293.33,50.99,1012.43,4.91,272.32,3.40E-05,0,0,881.878
14468,07/07/2020,18:00,1080,3258341,316,2,21,0,7,189,293.09,51.99,1012.33,4.83,272.19,3.00E-05,0,0,794.513
14469,07/07/2020,18:15,1095,3258626,285,2,21,0,7,189,292.84,53,1012.23,4.75,272.06,2.70E-05,0,0,709.298
14470,07/07/2020,18:30,1110,3258874,248,2,21,0,7,189,292.6,54.04,1012.14,4.67,271.91,2.30E-05,0,0,626.592
14471,07/07/2020,18:45,1125,3259207,333,2,21,0,7,189,292.3,55.46,1012.07,4.54,271.65,3.30E-05,0,0,548.817
14472,07/07/2020,19:00,1140,3259419,212,2,21,0,7,189,291.95,57.3,1012.01,4.35,271.25,5.50E-05,0,0,475.546
14473,07/07/2020,19:15,1155,3259582,163,2,21,0,7,189,291.6,59.2,1011.97,4.17,270.82,7.80E-05,0,0,404.727
14474,07/07/2020,19:30,1170,3259862,280,2,21,0,7,189,291.25,61.15,1011.92,3.98,270.34,0.000101,0,0,336.618
14475,07/07/2020,19:45,1185,3260326,464,2,21,0,7,189,290.78,63.53,1011.9,3.79,270.07,0.000207,0,0,262
14476,07/07/2020,20:00,1200,3261008,682,2,21,0,7,189,290.17,66.39,1011.93,3.59,270.04,0.000397,0,0,187.108
14477,07/07/2020,20:15,1215,3261407,399,2,21,0,7,189,289.56,69.38,1011.96,3.39,270,0.000587,0,0,123.41
14478,07/07/2020,20:30,1230,3261715,308,2,21,0,7,189,288.95,72.52,1011.99,3.19,269.96,0.000777,0,0,70.795
14479,07/07/2020,20:45,1245,3262062,347,2,21,0,7,189,288.5,74.77,1012.02,3.11,269.72,0.000962,0,0,27.326
14480,07/07/2020,21:00,1260,3262326,264,2,21,0,7,189,288.19,76.03,1012.07,3.16,269.29,0.001142,0,0,0.1846
14481,07/07/2020,21:15,1275,3262683,357,2,21,0,7,189,287.87,77.32,1012.11,3.21,268.87,0.001322,0,0,0
14482,07/07/2020,21:30,1290,3262908,225,2,21,0,7,189,287.56,78.64,1012.15,3.26,268.46,0.001502,0,0,0
14483,07/07/2020,21:45,1305,3263259,351,2,21,0,7,189,287.36,79.47,1012.17,3.35,267.83,0.00156,0,0,0
14484,07/07/2020,22:00,1320,3263829,570,2,21,0,7,189,287.27,79.8,1012.15,3.48,267,0.001498,0,0,0
14485,07/07/2020,22:15,1335,3264370,541,2,21,0,7,189,287.18,80.13,1012.13,3.62,266.23,0.001436,0,0,0
14486,07/07/2020,22:30,1350,3264771,401,2,21,0,7,189,287.09,80.46,1012.12,3.75,265.52,0.001374,0,0,0
14487,07/07/2020,22:45,1365,3265206,435,2,21,0,7,189,286.98,80.92,1012.09,3.87,264.51,0.001547,0,0,0
14488,07/07/2020,23:00,1380,3265500,294,2,21,0,7,189,286.86,81.51,1012.04,3.96,263.2,0.001954,0,0,0
14489,07/07/2020,23:15,1395,3265696,196,2,21,0,7,189,286.73,82.1,1011.99,4.06,261.96,0.002361,0,0,0
14490,07/07/2020,23:30,1410,3265825,129,2,21,0,7,189,286.61,82.7,1011.94,4.15,260.77,0.002769,0,0,0
14491,07/07/2020,23:45,1425,3265952,127,2,21,0,7,189,286.49,83.37,1011.86,4.21,259.79,0.004312,0,0,0
14492,08/07/2020,00:00,0,3266103,151,3,21,0,7,190,286.38,84.12,1011.76,4.23,258.97,0.00699,0,0,0
14493,08/07/2020,00:15,15,3266251,148,3,21,0,7,190,286.27,84.87,1011.65,4.26,258.16,0.009669,0,0,0
14494,08/07/2020,00:30,30,3266402,151,3,21,0,7,190,286.15,85.64,1011.54,4.28,257.36,0.012348,0,0,0
14495,08/07/2020,00:45,45,3266514,112,3,21,0,7,190,286.07,86.29,1011.45,4.29,256.9,0.019256,0,0,0
14496,08/07/2020,01:00,60,3266613,99,3,21,0,7,190,286.01,86.83,1011.37,4.29,256.77,0.030393,0,0,0
14497,08/07/2020,01:15,75,3266708,95,3,21,0,7,190,285.95,87.37,1011.29,4.28,256.64,0.041531,0,0,0
14498,08/07/2020,01:30,90,3266813,105,3,21,0,7,190,285.89,87.92,1011.21,4.27,256.51,0.052668,0,0,0
14499,08/07/2020,01:45,105,3266915,102,3,21,0,7,190,285.88,88.27,1011.12,4.24,256.09,0.058302,0,0,0
14500,08/07/2020,02:00,120,3266992,77,3,21,0,7,190,285.9,88.44,1011.03,4.17,255.39,0.058432,0,0,0
14501,08/07/2020,02:15,135,3267072,80,3,21,0,7,190,285.93,88.6,1010.93,4.09,254.65,0.058562,0,0,0
14502,08/07/2020,02:30,150,3267187,115,3,21,0,7,190,285.95,88.76,1010.84,4.02,253.9,0.058693,0,0,0
14503,08/07/2020,02:45,165,3267303,116,3,21,0,7,190,285.96,89.04,1010.72,3.95,252.06,0.060878,0,0,0
14504,08/07/2020,03:00,180,3267409,106,3,21,0,7,190,285.95,89.45,1010.59,3.87,249.07,0.065118,0,0,0
14505,08/07/2020,03:15,195,3267493,84,3,21,0,7,190,285.94,89.86,1010.46,3.8,245.97,0.069357,0,0,0
14506,08/07/2020,03:30,210,3267604,111,3,21,0,7,190,285.94,90.28,1010.32,3.75,242.76,0.073597,0,0,0
14507,08/07/2020,03:45,225,3267750,146,3,21,0,7,190,285.93,90.65,1010.2,3.77,239.62,0.086794,0,0,0
14508,08/07/2020,04:00,240,3267877,127,3,21,0,7,190,285.92,90.99,1010.1,3.86,236.71,0.108947,0,0,0
14509,08/07/2020,04:15,255,3267989,112,3,21,0,7,190,285.92,91.33,1009.99,3.96,233.94,0.131101,0,0,0
14510,08/07/2020,04:30,270,3268113,124,3,21,0,7,190,285.91,91.67,1009.88,4.06,231.31,0.153254,0,0,0
14511,08/07/2020,04:45,285,3268250,137,3,21,0,7,190,285.91,91.93,1009.78,4.16,228.43,0.174688,0,0,0
14512,08/07/2020,05:00,300,3268399,149,3,21,0,7,190,285.92,92.11,1009.7,4.25,225.29,0.195402,0,0,0.2699
14513,08/07/2020,05:15,315,3268549,150,3,21,0,7,190,285.93,92.29,1009.62,4.35,222.29,0.216116,0,0,15.857
14514,08/07/2020,05:30,330,3268673,124,3,21,0,7,190,285.94,92.46,1009.54,4.46,219.43,0.236831,0,0,26.877
14515,08/07/2020,05:45,345,3268782,109,3,21,0,7,190,285.99,92.5,1009.48,4.58,217.13,0.250782,0,0,40.701
14516,08/07/2020,06:00,360,3268913,131,3,21,0,7,190,286.08,92.39,1009.45,4.71,215.36,0.25797,0,0,64.019
14517,08/07/2020,06:15,375,3269037,124,3,21,0,7,190,286.16,92.28,1009.41,4.84,213.68,0.265158,0,0,92.443
14518,08/07/2020,06:30,390,3269149,112,3,21,0,7,190,286.25,92.17,1009.37,4.98,212.09,0.272346,0,0,126.006
14519,08/07/2020,06:45,405,3269270,121,3,21,0,7,190,286.37,91.98,1009.36,5.12,211.93,0.274258,0,0,157.713
14520,08/07/2020,07:00,420,3269397,127,3,21,0,7,190,286.52,91.72,1009.36,5.25,213.09,0.270894,0,0,184.392
14521,08/07/2020,07:15,435,3269545,148,3,21,0,7,190,286.67,91.46,1009.36,5.39,214.18,0.26753,0,0,211.891
14522,08/07/2020,07:30,450,3269677,132,3,21,0,7,190,286.83,91.2,1009.36,5.53,215.22,0.264165,0,0,240.104
14523,08/07/2020,07:45,465,3270225,548,3,21,0,7,190,287.02,90.83,1009.37,5.66,217.75,0.254934,0,0,271.058
14524,08/07/2020,08:00,480,3270642,417,3,21,0,7,190,287.26,90.36,1009.39,5.81,221.65,0.239836,0,0,305.218
14525,08/07/2020,08:15,495,3271060,418,3,21,0,7,190,287.5,89.89,1009.41,5.99,225.34,0.224738,0,0,340.497
14526,08/07/2020,08:30,510,3271495,435,3,21,0,7,190,287.74,89.41,1009.42,6.19,228.81,0.20964,0,0,376.737
14527,08/07/2020,08:45,525,3271898,403,3,21,0,7,190,288,88.82,1009.43,6.33,231.93,0.195492,0,0,417.95
14528,08/07/2020,09:00,540,3272299,401,3,21,0,7,190,288.3,88.13,1009.43,6.42,234.82,0.182295,0,0,464.717
14529,08/07/2020,09:15,555,3272520,221,3,21,0,7,190,288.6,87.44,1009.43,6.53,237.63,0.169097,0,0,512.885
14530,08/07/2020,09:30,570,3272825,305,3,21,0,7,190,288.9,86.74,1009.42,6.65,240.33,0.1559,0,0,562.195
14531,08/07/2020,09:45,585,3273024,199,3,21,0,7,190,289.23,85.86,1009.42,6.74,242.71,0.143171,0,0,613.95
14532,08/07/2020,10:00,600,3273158,134,3,21,0,7,190,289.59,84.78,1009.4,6.8,244.82,0.130908,0,0,668.056
14533,08/07/2020,10:15,615,3273266,108,3,21,0,7,190,289.96,83.72,1009.39,6.88,246.88,0.118646,0,0,722.686
14534,08/07/2020,10:30,630,3273419,153,3,21,0,7,190,290.32,82.66,1009.38,6.96,248.9,0.106384,0,0,777.504
14535,08/07/2020,10:45,645,3273559,140,3,21,0,7,190,290.69,81.55,1009.38,7.03,250.83,0.098808,0,0,828.239
14536,08/07/2020,11:00,660,3273668,109,3,21,0,7,190,291.05,80.39,1009.41,7.09,252.69,0.095918,0,0,874.239
14537,08/07/2020,11:15,675,3273759,91,3,21,0,7,190,291.41,79.24,1009.44,7.16,254.52,0.093027,0,0,919.031
14538,08/07/2020,11:30,690,3273840,81,3,21,0,7,190,291.77,78.11,1009.47,7.24,256.3,0.090137,0,0,962.323
14539,08/07/2020,11:45,705,3273968,128,3,21,0,7,190,292.11,77,1009.5,7.32,258.06,0.094642,0,0,1013.162
14540,08/07/2020,12:00,720,3274105,137,3,21,0,7,190,292.42,75.89,1009.52,7.41,259.78,0.106542,0,0,1071.622
14541,08/07/2020,12:15,735,3274225,120,3,21,0,7,190,292.72,74.81,1009.55,7.5,261.46,0.118442,0,0,1128.078
14542,08/07/2020,12:30,750,3274340,115,3,21,0,7,190,293.03,73.74,1009.58,7.6,263.1,0.130342,0,0,1182.094
14543,08/07/2020,12:45,765,3274444,104,3,21,0,7,190,293.17,73.28,1009.62,7.62,264.47,0.150068,0,0,1160.314
14544,08/07/2020,13:00,780,3274739,295,3,21,0,7,190,293.14,73.41,1009.68,7.57,265.63,0.177621,0,0,1062.071
14545,08/07/2020,13:15,795,3274950,211,3,21,0,7,190,293.11,73.55,1009.74,7.52,266.8,0.205173,0,0,960.85
14546,08/07/2020,13:30,810,3275111,161,3,21,0,7,190,293.07,73.68,1009.8,7.47,267.99,0.232726,0,0,857.51
14547,08/07/2020,13:45,825,3275397,286,3,21,0,7,190,292.99,74.14,1009.85,7.36,268.57,0.231819,0,0,782.249
14548,08/07/2020,14:00,840,3275795,398,3,21,0,7,190,292.86,74.95,1009.91,7.18,268.54,0.202454,0,0,735.022
14549,08/07/2020,14:15,855,3276166,371,3,21,0,7,190,292.72,75.76,1009.96,7,268.5,0.173089,0,0,686.649
14550,08/07/2020,14:30,870,3276488,322,3,21,0,7,190,292.59,76.58,1010.01,6.82,268.47,0.143723,0,0,637.498
14551,08/07/2020,14:45,885,3276760,272,3,21,0,7,190,292.61,76.7,1010.04,6.73,268.11,0.119003,0,0,677.779
14552,08/07/2020,15:00,900,3277062,302,3,21,0,7,190,292.78,76.1,1010.03,6.72,267.45,0.098927,0,0,801.812
14553,08/07/2020,15:15,915,3277345,283,3,21,0,7,190,292.96,75.52,1010.03,6.71,266.78,0.078851,0,0,916.902
14554,08/07/2020,15:30,930,3277480,135,3,21,0,7,190,293.13,74.93,1010.02,6.71,266.11,0.058775,0,0,1022.035
14555,08/07/2020,15:45,945,3277594,114,3,21,0,7,190,293.3,74.26,1010,6.73,265.85,0.049277,0,0,1097.562
14556,08/07/2020,16:00,960,3277704,110,3,21,0,7,190,293.46,73.49,1009.98,6.77,265.99,0.050356,0,0,1144.654
14557,08/07/2020,16:15,975,3277854,150,3,21,0,7,190,293.62,72.74,1009.95,6.82,266.12,0.051436,0,0,1182.15
14558,08/07/2020,16:30,990,3278033,179,3,21,0,7,190,293.77,71.99,1009.92,6.86,266.26,0.052515,0,0,1209.626
14559,08/07/2020,16:45,1005,3278681,648,3,21,0,7,190,293.82,71.73,1009.9,6.84,266.47,0.052601,0,0,1171.31
14560,08/07/2020,17:00,1020,3279396,715,3,21,0,7,190,293.74,71.94,1009.89,6.76,266.76,0.051694,0,0,1075.775
14561,08/07/2020,17:15,1035,3279603,207,3,21,0,7,190,293.67,72.15,1009.88,6.67,267.05,0.050786,0,0,981.748
14562,08/07/2020,17:30,1050,3279802,199,3,21,0,7,190,293.59,72.37,1009.86,6.59,267.36,0.049878,0,0,889.696
14563,08/07/2020,17:45,1065,3279991,189,3,21,0,7,190,293.45,73.03,1009.86,6.41,267.26,0.046096,0,0,785.947
14564,08/07/2020,18:00,1080,3280155,164,3,21,0,7,190,293.24,74.14,1009.87,6.14,266.73,0.03944,0,0,674.177
14565,08/07/2020,18:15,1095,3280288,133,3,21,0,7,190,293.03,75.26,1009.88,5.88,266.15,0.032783,0,0,570.059
14566,08/07/2020,18:30,1110,3280454,166,3,21,0,7,190,292.82,76.41,1009.89,5.61,265.52,0.026127,0,0,474.024
14567,08/07/2020,18:45,1125,3280622,168,3,21,0,7,190,292.59,77.76,1009.9,5.32,264.49,0.021788,0,0,400.518
14568,08/07/2020,19:00,1140,3280812,190,3,21,0,7,190,292.34,79.32,1009.93,5.01,262.97,0.019767,0,0,344.861
14569,08/07/2020,19:15,1155,3281200,388,3,21,0,7,190,292.09,80.91,1009.96,4.7,261.25,0.017746,0,0,291.521
14570,08/07/2020,19:30,1170,3281523,323,3,21,0,7,190,291.83,82.54,1009.99,4.39,259.29,0.015724,0,0,240.683
14571,08/07/2020,19:45,1185,3281808,285,3,21,0,7,190,291.52,84.24,1010.02,4.11,257.24,0.014511,0,0,187.512
14572,08/07/2020,20:00,1200,3282081,273,3,21,0,7,190,291.15,86.03,1010.06,3.85,255.09,0.014105,0,0,135.365
14573,08/07/2020,20:15,1215,3282329,248,3,21,0,7,190,290.77,87.86,1010.1,3.59,252.64,0.013699,0,0,90.342
14574,08/07/2020,20:30,1230,3282643,314,3,21,0,7,190,290.4,89.74,1010.15,3.35,249.82,0.013293,0,0,52.396
14575,08/07/2020,20:45,1245,3282979,336,3,21,0,7,190,290.09,91.17,1010.19,3.25,247.06,0.013294,0,0,19.871
14576,08/07/2020,21:00,1260,3283177,198,3,21,0,7,190,289.84,92.13,1010.24,3.3,244.74,0.0137,0,0,0.1101
14577,08/07/2020,21:15,1275,3283391,214,3,21,0,7,190,289.59,93.1,1010.29,3.35,242.48,0.014107,0,0,0
14578,08/07/2020,21:30,1290,3283624,233,3,21,0,7,190,289.34,94.07,1010.34,3.41,240.3,0.014514,0,0,0
14579,08/07/2020,21:45,1305,3283873,249,3,21,0,7,190,289.18,94.58,1010.36,3.51,238.79,0.014452,0,0,0
14580,08/07/2020,22:00,1320,3284107,234,3,21,0,7,190,289.12,94.61,1010.34,3.65,237.93,0.013922,0,0,0
14581,08/07/2020,22:15,1335,3284331,224,3,21,0,7,190,289.05,94.63,1010.33,3.79,237.14,0.013391,0,0,0
14582,08/07/2020,22:30,1350,3284491,160,3,21,0,7,190,288.98,94.65,1010.31,3.92,236.4,0.012861,0,0,0
14583,08/07/2020,22:45,1365,3284666,175,3,21,0,7,190,288.92,94.62,1010.29,4.04,235.94,0.012961,0,0,0
14584,08/07/2020,23:00,1380,3284841,175,3,21,0,7,190,288.89,94.52,1010.25,4.13,235.72,0.01369,0,0,0
14585,08/07/2020,23:15,1395,3284977,136,3,21,0,7,190,288.85,94.41,1010.22,4.22,235.5,0.014419,0,0,0
14586,08/07/2020,23:30,1410,3285103,126,3,21,0,7,190,288.81,94.31,1010.19,4.31,235.3,0.015148,0,0,0
14587,08/07/2020,23:45,1425,3285243,140,3,21,0,7,190,288.75,94.32,1010.14,4.35,234.86,0.015774,0,0,0
14588,09/07/2020,00:00,0,3285385,142,4,21,0,7,191,288.67,94.43,1010.1,4.35,234.19,0.016295,0,0,0
14589,09/07/2020,00:15,15,3285497,112,4,21,0,7,191,288.59,94.55,1010.05,4.34,233.52,0.016817,0,0,0
14590,09/07/2020,00:30,30,3285593,96,4,21,0,7,191,288.52,94.66,1010,4.33,232.84,0.017338,0,0,0
14591,09/07/2020,00:45,45,3285885,292,4,21,0,7,191,288.46,94.71,1009.92,4.35,232.38,0.016711,0,0,0
14592,09/07/2020,01:00,60,3286210,325,4,21,0,7,191,288.43,94.68,1009.82,4.38,232.15,0.014935,0,0,0
14593,09/07/2020,01:15,75,3286352,142,4,21,0,7,191,288.39,94.66,1009.71,4.42,231.92,0.013159,0,0,0
14594,09/07/2020,01:30,90,3286469,117,4,21,0,7,191,288.36,94.64,1009.6,4.46,231.7,0.011384,0,0,0
14595,09/07/2020,01:45,105,3286904,435,4,21,0,7,191,288.34,94.58,1009.5,4.5,231.74,0.010198,0,0,0
14596,09/07/2020,02:00,120,3287170,266,4,21,0,7,191,288.33,94.49,1009.41,4.56,232.03,0.009602,0,0,0
14597,09/07/2020,02:15,135,3287260,90,4,21,0,7,191,288.33,94.4,1009.32,4.61,232.31,0.009007,0,0,0
14598,09/07/2020,02:30,150,3287339,79,4,21,0,7,191,288.32,94.31,1009.23,4.67,232.59,0.008411,0,0,0
14599,09/07/2020,02:45,165,3287406,67,4,21,0,7,191,288.32,94.24,1009.16,4.72,232.8,0.008325,0,0,0
14600,09/07/2020,03:00,180,3287520,114,4,21,0,7,191,288.31,94.18,1009.13,4.75,232.97,0.008749,0,0,0
14601,09/07/2020,03:15,195,3287654,134,4,21,0,7,191,288.3,94.12,1009.09,4.79,233.12,0.009172,0,0,0
14602,09/07/2020,03:30,210,3287775,121,4,21,0,7,191,288.28,94.06,1009.06,4.82,233.28,0.009596,0,0,0
14603,09/07/2020,03:45,225,3287895,120,4,21,0,7,191,288.27,94.03,1009.04,4.85,233.18,0.01044,0,0,0
14604,09/07/2020,04:00,240,3288022,127,4,21,0,7,191,288.24,94.03,1009.03,4.86,232.83,0.011704,0,0,0
14605,09/07/2020,04:15,255,3288170,148,4,21,0,7,191,288.22,94.04,1009.03,4.87,232.48,0.012968,0,0,0
14606,09/07/2020,04:30,270,3288298,128,4,21,0,7,191,288.2,94.04,1009.02,4.88,232.13,0.014232,0,0,0
14607,09/07/2020,04:45,285,3288412,114,4,21,0,7,191,288.2,93.97,1009,4.9,231.6,0.017393,0,0,0
14608,09/07/2020,05:00,300,3288524,112,4,21,0,7,191,288.21,93.84,1008.97,4.93,230.87,0.02245,0,0,0.4648
14609,09/07/2020,05:15,315,3288653,129,4,21,0,7,191,288.22,93.7,1008.93,4.95,230.16,0.027508,0,0,36.562
14610,09/07/2020,05:30,330,3288783,130,4,21,0,7,191,288.24,93.57,1008.89,4.98,229.46,0.032566,0,0,60.345
14611,09/07/2020,05:45,345,3288926,143,4,21,0,7,191,288.32,93.27,1008.87,5.01,228.79,0.035683,0,0,87.202
14612,09/07/2020,06:00,360,3289050,124,4,21,0,7,191,288.46,92.81,1008.85,5.05,228.15,0.03686,0,0,136.627
14613,09/07/2020,06:15,375,3289284,234,4,21,0,7,191,288.6,92.35,1008.84,5.08,227.53,0.038037,0,0,196.415
14614,09/07/2020,06:30,390,3289541,257,4,21,0,7,191,288.75,91.89,1008.82,5.12,226.91,0.039213,0,0,266.622
14615,09/07/2020,06:45,405,3289712,171,4,21,0,7,191,288.96,91.09,1008.82,5.19,227.78,0.037273,0,0,335.29
14616,09/07/2020,07:00,420,3289849,137,4,21,0,7,191,289.24,89.96,1008.82,5.3,230.07,0.032217,0,0,396.885
14617,09/07/2020,07:15,435,3289970,121,4,21,0,7,191,289.52,88.85,1008.83,5.42,232.25,0.02716,0,0,461.324
14618,09/07/2020,07:30,450,3290124,154,4,21,0,7,191,289.81,87.75,1008.83,5.55,234.35,0.022104,0,0,528.37
14619,09/07/2020,07:45,465,3290319,195,4,21,0,7,191,290.11,86.11,1008.84,5.69,236.17,0.017992,0,0,592.915
14620,09/07/2020,08:00,480,3290508,189,4,21,0,7,191,290.43,83.95,1008.86,5.83,237.73,0.014824,0,0,653.339
14621,09/07/2020,08:15,495,3290639,131,4,21,0,7,191,290.75,81.85,1008.88,5.98,239.22,0.011656,0,0,713.782
14622,09/07/2020,08:30,510,3290771,132,4,21,0,7,191,291.06,79.8,1008.89,6.13,240.63,0.008488,0,0,773.983
14623,09/07/2020,08:45,525,3290933,162,4,21,0,7,191,291.41,77.48,1008.88,6.28,241.76,0.006308,0,0,851.197
14624,09/07/2020,09:00,540,3291132,199,4,21,0,7,191,291.79,74.91,1008.86,6.41,242.61,0.005116,0,0,948.382
14625,09/07/2020,09:15,555,3291330,198,4,21,0,7,191,292.17,72.43,1008.83,6.54,243.44,0.003925,0,0,1048.625
14626,09/07/2020,09:30,570,3291521,191,4,21,0,7,191,292.55,70.03,1008.81,6.67,244.23,0.002733,0,0,1151.387
14627,09/07/2020,09:45,585,3291711,190,4,21,0,7,191,292.92,67.82,1008.77,6.79,244.9,0.001949,0,0,1244.426
14628,09/07/2020,10:00,600,3292353,642,4,21,0,7,191,293.28,65.79,1008.72,6.91,245.46,0.001572,0,0,1325.699
14629,09/07/2020,10:15,615,3293053,700,4,21,0,7,191,293.64,63.81,1008.67,7.03,246.01,0.001195,0,0,1405.928
14630,09/07/2020,10:30,630,3293555,502,4,21,0,7,191,294,61.9,1008.62,7.14,246.53,0.000817,0,0,1484.668
14631,09/07/2020,10:45,645,3293705,150,4,21,0,7,191,294.34,60.37,1008.58,7.24,246.85,0.000577,0,0,1559.213
14632,09/07/2020,11:00,660,3293840,135,4,21,0,7,191,294.64,59.2,1008.55,7.31,246.98,0.000473,0,0,1628.938
14633,09/07/2020,11:15,675,3293956,116,4,21,0,7,191,294.95,58.06,1008.53,7.38,247.1,0.000369,0,0,1695.625
14634,09/07/2020,11:30,690,3294069,113,4,21,0,7,191,295.25,56.94,1008.5,7.46,247.22,0.000265,0,0,1758.871
14635,09/07/2020,11:45,705,3294158,89,4,21,0,7,191,295.52,56.07,1008.45,7.52,247.26,0.000203,0,0,1811.253
14636,09/07/2020,12:00,720,3294256,98,4,21,0,7,191,295.75,55.44,1008.39,7.56,247.23,0.000182,0,0,1852.116
14637,09/07/2020,12:15,735,3294372,116,4,21,0,7,191,295.99,54.82,1008.33,7.61,247.19,0.000161,0,0,1888.129
14638,09/07/2020,12:30,750,3294493,121,4,21,0,7,191,296.22,54.21,1008.26,7.66,247.15,0.00014,0,0,1919.067
14639,09/07/2020,12:45,765,3294594,101,4,21,0,7,191,296.39,53.87,1008.19,7.7,247.13,0.000138,0,0,1925.183
14640,09/07/2020,13:00,780,3294697,103,4,21,0,7,191,296.5,53.8,1008.11,7.74,247.12,0.000153,0,0,1906.215
14641,09/07/2020,13:15,795,3294813,116,4,21,0,7,191,296.6,53.73,1008.03,7.78,247.11,0.000168,0,0,1881.791
14642,09/07/2020,13:30,810,3294933,120,4,21,0,7,191,296.71,53.65,1007.96,7.82,247.1,0.000183,0,0,1852.111
14643,09/07/2020,13:45,825,3295062,129,4,21,0,7,191,296.79,53.74,1007.86,7.84,247.19,0.00021,0,0,1832.072
14644,09/07/2020,14:00,840,3295214,152,4,21,0,7,191,296.85,54,1007.75,7.86,247.37,0.000248,0,0,1821.467
14645,09/07/2020,14:15,855,3295374,160,4,21,0,7,191,296.91,54.25,1007.63,7.88,247.55,0.000287,0,0,1805.52
14646,09/07/2020,14:30,870,3295547,173,4,21,0,7,191,296.97,54.49,1007.52,7.9,247.73,0.000325,0,0,1784.266
14647,09/07/2020,14:45,885,3295690,143,4,21,0,7,191,297.01,54.77,1007.4,7.91,247.98,0.000386,0,0,1768.353
14648,09/07/2020,15:00,900,3295794,104,4,21,0,7,191,297.05,55.08,1007.28,7.9,248.29,0.000469,0,0,1757.156
14649,09/07/2020,15:15,915,3295905,111,4,21,0,7,191,297.09,55.39,1007.15,7.89,248.61,0.000551,0,0,1739.815
14650,09/07/2020,15:30,930,3296032,127,4,21,0,7,191,297.13,55.69,1007.02,7.88,248.93,0.000634,0,0,1716.298
14651,09/07/2020,15:45,945,3296183,151,4,21,0,7,191,297.13,56.07,1006.88,7.84,249.42,0.000891,0,0,1657.837
14652,09/07/2020,16:00,960,3296346,163,4,21,0,7,191,297.08,56.52,1006.74,7.78,250.09,0.001324,0,0,1567.573
14653,09/07/2020,16:15,975,3296506,160,4,21,0,7,191,297.04,56.97,1006.59,7.72,250.77,0.001756,0,0,1475.728
14654,09/07/2020,16:30,990,3296718,212,4,21,0,7,191,296.99,57.42,1006.45,7.66,251.46,0.002188,0,0,1382.788
14655,09/07/2020,16:45,1005,3296868,150,4,21,0,7,191,296.88,58.11,1006.31,7.53,252.46,0.003091,0,0,1258.802
14656,09/07/2020,17:00,1020,3297012,144,4,21,0,7,191,296.68,59.02,1006.18,7.35,253.81,0.004466,0,0,1109.088
14657,09/07/2020,17:15,1035,3297259,247,4,21,0,7,191,296.49,59.96,1006.05,7.18,255.22,0.00584,0,0,966.462
14658,09/07/2020,17:30,1050,3297367,108,4,21,0,7,191,296.29,60.9,1005.92,7,256.71,0.007214,0,0,831.694
14659,09/07/2020,17:45,1065,3297518,151,4,21,0,7,191,296.04,62.13,1005.82,6.76,258.5,0.008976,0,0,716.275
14660,09/07/2020,18:00,1080,3297717,199,4,21,0,7,191,295.74,63.64,1005.75,6.45,260.7,0.011124,0,0,618.327
14661,09/07/2020,18:15,1095,3297933,216,4,21,0,7,191,295.43,65.19,1005.68,6.15,263.12,0.013273,0,0,526.679
14662,09/07/2020,18:30,1110,3298064,131,4,21,0,7,191,295.12,66.77,1005.62,5.86,265.79,0.015421,0,0,441.714
14663,09/07/2020,18:45,1125,3298210,146,4,21,0,7,191,294.77,68.51,1005.57,5.55,268.12,0.017038,0,0,365.097
14664,09/07/2020,19:00,1140,3298362,152,4,21,0,7,191,294.37,70.4,1005.56,5.22,270.09,0.018123,0,0,296.618
14665,09/07/2020,19:15,1155,3298604,242,4,21,0,7,191,293.97,72.35,1005.54,4.89,272.33,0.019209,0,0,234.967
14666,09/07/2020,19:30,1170,3299197,593,4,21,0,7,191,293.57,74.36,1005.52,4.58,274.88,0.020294,0,0,180.284
14667,09/07/2020,19:45,1185,3299672,475,4,21,0,7,191,293.17,76.22,1005.53,4.32,276.36,0.020455,0,0,131.745
14668,09/07/2020,20:00,1200,3299971,299,4,21,0,7,191,292.76,77.92,1005.56,4.12,276.51,0.019692,0,0,89.946
14669,09/07/2020,20:15,1215,3300384,413,4,21,0,7,191,292.36,79.67,1005.59,3.91,276.68,0.018929,0,0,55.929
