,Date,Hour,Index(Wh),Consumption(Wh),Day,Weekend,Week,Month,Temperature,Humidity,Pressure,Wind speed,Wind direction,Rainfall,Snowfall,Snow depth,Irradiation,Minutes
8216,25/08/2020,14:00,1329285,40,2,0,35,8,23.52,49.8,998.55,11.19,207.79,0.002643,0.0,0.0,1157.454,840
8217,25/08/2020,14:15,1329322,37,2,0,35,8,23.72,50.12,998.3,11.06,209.97,0.003608,0.0,0.0,1141.22,855
8218,25/08/2020,14:30,1329359,37,2,0,35,8,23.91,50.42,998.06,10.95,212.19,0.004574,0.0,0.0,1119.574,870
8219,25/08/2020,14:45,1329375,16,2,0,35,8,24.04,51.23,997.84,10.76,214.51,0.006248,0.0,0.0,1070.639,885
8220,25/08/2020,15:00,1329400,25,2,0,35,8,24.09,52.55,997.63,10.5,217.0,0.008631,0.0,0.0,997.522,900
8221,25/08/2020,15:15,1329418,18,2,0,35,8,24.14,53.87,997.43,10.26,219.61,0.011014,0.0,0.0,923.473,915
8222,25/08/2020,15:30,1329437,19,2,0,35,8,24.19,55.17,997.22,10.04,222.34,0.013397,0.0,0.0,848.926,930
8223,25/08/2020,15:45,1329463,26,2,0,35,8,24.11,56.78,997.09,9.86,225.43,0.016178,0.0,0.0,775.866,945
8224,25/08/2020,16:00,1329480,17,2,0,35,8,23.89,58.74,997.02,9.74,228.87,0.019357,0.0,0.0,704.363,960
8225,25/08/2020,16:15,1329519,39,2,0,35,8,23.66,60.75,996.96,9.65,232.39,0.022536,0.0,0.0,633.121,975
8226,25/08/2020,16:30,1329562,43,2,0,35,8,23.44,62.79,996.89,9.6,235.96,0.025714,0.0,0.0,562.505,990
8227,25/08/2020,16:45,1329598,36,2,0,35,8,23.09,64.75,996.91,9.58,238.98,0.025862,0.0,0.0,497.324,1005
8228,25/08/2020,17:00,1329645,47,2,0,35,8,22.62,66.63,997.0,9.58,241.41,0.02298,0.0,0.0,436.316,1020
8229,25/08/2020,17:15,1329682,37,2,0,35,8,22.15,68.58,997.1,9.59,243.84,0.020097,0.0,0.0,374.766,1035
8230,25/08/2020,17:30,1329719,37,2,0,35,8,21.67,70.58,997.19,9.62,246.27,0.017214,0.0,0.0,312.942,1050
8231,25/08/2020,17:45,1329764,45,2,0,35,8,21.18,72.24,997.33,9.57,247.65,0.014712,0.0,0.0,244.148,1065
8232,25/08/2020,18:00,1329781,17,2,0,35,8,20.66,73.51,997.5,9.43,248.01,0.012589,0.0,0.0,173.712,1080
8233,25/08/2020,18:15,1329805,24,2,0,35,8,20.14,74.79,997.67,9.29,248.39,0.010466,0.0,0.0,110.533,1095
8234,25/08/2020,18:30,1329824,19,2,0,35,8,19.62,76.09,997.85,9.16,248.77,0.008343,0.0,0.0,54.804,1110
8235,25/08/2020,18:45,1329842,18,2,0,35,8,19.21,76.78,998.03,9.11,248.53,0.006395,0.0,0.0,0.8469,1125
8236,25/08/2020,19:00,1329869,27,2,0,35,8,18.9,76.84,998.22,9.17,247.65,0.004623,0.0,0.0,0.0,1140
8237,25/08/2020,19:15,1329885,16,2,0,35,8,18.59,76.88,998.4,9.22,246.78,0.002852,0.0,0.0,0.0,1155
8238,25/08/2020,19:30,1329912,27,2,0,35,8,18.28,76.89,998.59,9.28,245.93,0.00108,0.0,0.0,0.0,1170
8239,25/08/2020,19:45,1329959,47,2,0,35,8,18.06,76.7,998.72,9.39,244.88,0.000212,0.0,0.0,0.0,1185
8240,25/08/2020,20:00,1329996,37,2,0,35,8,17.93,76.32,998.8,9.57,243.66,0.000249,0.0,0.0,0.0,1200
8241,25/08/2020,20:15,1330041,45,2,0,35,8,17.8,75.93,998.87,9.74,242.48,0.000287,0.0,0.0,0.0,1215
8242,25/08/2020,20:30,1330081,40,2,0,35,8,17.67,75.52,998.95,9.92,241.34,0.000324,0.0,0.0,0.0,1230
8243,25/08/2020,20:45,1330116,35,2,0,35,8,17.57,75.25,998.99,10.11,240.35,0.000346,0.0,0.0,0.0,1245
8244,25/08/2020,21:00,1330161,45,2,0,35,8,17.5,75.12,998.99,10.29,239.49,0.000353,0.0,0.0,0.0,1260
8245,25/08/2020,21:15,1330185,24,2,0,35,8,17.43,74.99,999.0,10.48,238.67,0.00036,0.0,0.0,0.0,1275
8246,25/08/2020,21:30,1330203,18,2,0,35,8,17.35,74.85,999.0,10.67,237.87,0.000367,0.0,0.0,0.0,1290
8247,25/08/2020,21:45,1330229,26,2,0,35,8,17.28,74.97,999.0,10.83,237.28,0.000379,0.0,0.0,0.0,1305
8248,25/08/2020,22:00,1330245,16,2,0,35,8,17.21,75.33,999.0,10.97,236.89,0.000394,0.0,0.0,0.0,1320
8249,25/08/2020,22:15,1330269,24,2,0,35,8,17.14,75.69,999.0,11.11,236.51,0.00041,0.0,0.0,0.0,1335
8250,25/08/2020,22:30,1330290,21,2,0,35,8,17.06,76.06,999.0,11.26,236.14,0.000426,0.0,0.0,0.0,1350
8251,25/08/2020,22:45,1330307,17,2,0,35,8,16.99,76.46,999.0,11.4,235.94,0.000496,0.0,0.0,0.0,1365
8252,25/08/2020,23:00,1330355,48,2,0,35,8,16.92,76.9,999.01,11.55,235.9,0.000621,0.0,0.0,0.0,1380
8253,25/08/2020,23:15,1330395,40,2,0,35,8,16.85,77.34,999.01,11.7,235.86,0.000746,0.0,0.0,0.0,1395
8254,25/08/2020,23:30,1330432,37,2,0,35,8,16.78,77.78,999.01,11.85,235.83,0.00087,0.0,0.0,0.0,1410
8255,25/08/2020,23:45,1330479,47,2,0,35,8,16.71,78.12,999.01,12.01,236.05,0.00118,0.0,0.0,0.0,1425
8256,26/08/2020,00:00,1330515,36,3,0,35,8,16.66,78.36,999.02,12.17,236.53,0.001674,0.0,0.0,0.0,0
8257,26/08/2020,00:15,1330553,38,3,0,35,8,16.6,78.59,999.02,12.33,236.99,0.002168,0.0,0.0,0.0,15
8258,26/08/2020,00:30,1330588,35,3,0,35,8,16.54,78.83,999.02,12.49,237.44,0.002662,0.0,0.0,0.0,30
8259,26/08/2020,00:45,1330605,17,3,0,35,8,16.48,79.08,999.04,12.6,238.05,0.003546,0.0,0.0,0.0,45
8260,26/08/2020,01:00,1330630,25,3,0,35,8,16.42,79.34,999.08,12.68,238.84,0.00482,0.0,0.0,0.0,60
8261,26/08/2020,01:15,1330650,20,3,0,35,8,16.37,79.6,999.13,12.77,239.63,0.006093,0.0,0.0,0.0,75
8262,26/08/2020,01:30,1330666,16,3,0,35,8,16.31,79.87,999.17,12.85,240.4,0.007367,0.0,0.0,0.0,90
8263,26/08/2020,01:45,1330694,28,3,0,35,8,16.26,80.15,999.24,12.88,241.31,0.008732,0.0,0.0,0.0,105
8264,26/08/2020,02:00,1330712,18,3,0,35,8,16.22,80.45,999.33,12.84,242.37,0.01019,0.0,0.0,0.0,120
8265,26/08/2020,02:15,1330740,28,3,0,35,8,16.17,80.75,999.42,12.82,243.44,0.011648,0.0,0.0,0.0,135
8266,26/08/2020,02:30,1330790,50,3,0,35,8,16.13,81.05,999.5,12.8,244.51,0.013106,0.0,0.0,0.0,150
8267,26/08/2020,02:45,1330827,37,3,0,35,8,16.1,81.2,999.62,12.73,245.53,0.013957,0.0,0.0,0.0,165
8268,26/08/2020,03:00,1330868,41,3,0,35,8,16.1,81.21,999.75,12.61,246.52,0.014202,0.0,0.0,0.0,180
8269,26/08/2020,03:15,1330910,42,3,0,35,8,16.09,81.22,999.89,12.5,247.53,0.014447,0.0,0.0,0.0,195
8270,26/08/2020,03:30,1330946,36,3,0,35,8,16.08,81.23,1000.02,12.39,248.55,0.014691,0.0,0.0,0.0,210
8271,26/08/2020,03:45,1330989,43,3,0,35,8,16.07,81.09,1000.18,12.25,249.43,0.014172,0.0,0.0,0.0,225
8272,26/08/2020,04:00,1331008,19,3,0,35,8,16.06,80.79,1000.36,12.08,250.16,0.012888,0.0,0.0,0.0,240
8273,26/08/2020,04:15,1331025,17,3,0,35,8,16.06,80.5,1000.54,11.91,250.92,0.011604,0.0,0.0,0.0,255
8274,26/08/2020,04:30,1331052,27,3,0,35,8,16.05,80.21,1000.72,11.74,251.7,0.010321,0.0,0.0,0.0,270
8275,26/08/2020,04:45,1331068,16,3,0,35,8,16.06,79.85,1000.93,11.59,252.27,0.008732,0.0,0.0,0.0,285
8276,26/08/2020,05:00,1331088,20,3,0,35,8,16.08,79.43,1001.16,11.46,252.6,0.006839,0.0,0.0,0.0297,300
8277,26/08/2020,05:15,1331114,26,3,0,35,8,16.11,79.0,1001.39,11.33,252.95,0.004945,0.0,0.0,25.328,315
8278,26/08/2020,05:30,1331134,20,3,0,35,8,16.13,78.58,1001.62,11.2,253.31,0.003052,0.0,0.0,75.798,330
8279,26/08/2020,05:45,1331181,47,3,0,35,8,16.25,77.77,1001.85,11.13,253.74,0.001941,0.0,0.0,139.699,345
8280,26/08/2020,06:00,1331223,42,3,0,35,8,16.45,76.58,1002.08,11.14,254.23,0.001613,0.0,0.0,217.63,360
8281,26/08/2020,06:15,1331259,36,3,0,35,8,16.66,75.41,1002.32,11.15,254.72,0.001285,0.0,0.0,308.981,375
8282,26/08/2020,06:30,1331303,44,3,0,35,8,16.86,74.26,1002.55,11.16,255.21,0.000957,0.0,0.0,413.409,390
8283,26/08/2020,06:45,1331340,37,3,0,35,8,17.12,72.73,1002.8,11.24,256.12,0.000779,0.0,0.0,521.924,405
8284,26/08/2020,07:00,1331376,36,3,0,35,8,17.43,70.86,1003.06,11.42,257.4,0.00075,0.0,0.0,630.188,420
8285,26/08/2020,07:15,1331407,31,3,0,35,8,17.75,69.03,1003.33,11.59,258.64,0.000722,0.0,0.0,744.923,435
8286,26/08/2020,07:30,1331423,16,3,0,35,8,18.06,67.25,1003.59,11.78,259.84,0.000694,0.0,0.0,865.529,450
8287,26/08/2020,07:45,1331443,20,3,0,35,8,18.36,65.55,1003.86,11.88,260.8,0.000637,0.0,0.0,976.767,465
8288,26/08/2020,08:00,1331468,25,3,0,35,8,18.66,63.92,1004.12,11.92,261.55,0.000553,0.0,0.0,1074.229,480
8289,26/08/2020,08:15,1331484,16,3,0,35,8,18.95,62.34,1004.38,11.95,262.29,0.000468,0.0,0.0,1170.739,495
8290,26/08/2020,08:30,1331508,24,3,0,35,8,19.25,60.79,1004.64,11.99,263.03,0.000383,0.0,0.0,1265.806,510
8291,26/08/2020,08:45,1331529,21,3,0,35,8,19.52,59.44,1004.88,11.98,263.63,0.000324,0.0,0.0,1355.745,525
8292,26/08/2020,09:00,1331567,38,3,0,35,8,19.77,58.27,1005.1,11.92,264.12,0.000289,0.0,0.0,1439.558,540
8293,26/08/2020,09:15,1331614,47,3,0,35,8,20.01,57.13,1005.31,11.87,264.61,0.000254,0.0,0.0,1519.833,555
8294,26/08/2020,09:30,1331651,37,3,0,35,8,20.26,56.01,1005.53,11.82,265.1,0.00022,0.0,0.0,1596.156,570
8295,26/08/2020,09:45,1331687,36,3,0,35,8,20.47,55.14,1005.74,11.75,265.45,0.000194,0.0,0.0,1663.083,585
8296,26/08/2020,10:00,1331733,46,3,0,35,8,20.65,54.51,1005.93,11.68,265.67,0.000178,0.0,0.0,1719.748,600
8297,26/08/2020,10:15,1331769,36,3,0,35,8,20.83,53.88,1006.13,11.6,265.88,0.000162,0.0,0.0,1770.746,615
8298,26/08/2020,10:30,1331796,27,3,0,35,8,21.01,53.27,1006.33,11.52,266.1,0.000146,0.0,0.0,1815.833,630
8299,26/08/2020,10:45,1331821,25,3,0,35,8,21.17,52.73,1006.54,11.45,266.36,0.000143,0.0,0.0,1853.059,645
8300,26/08/2020,11:00,1331838,17,3,0,35,8,21.31,52.28,1006.75,11.37,266.65,0.000152,0.0,0.0,1882.152,660
8301,26/08/2020,11:15,1331860,22,3,0,35,8,21.44,51.82,1006.96,11.3,266.95,0.000161,0.0,0.0,1904.679,675
8302,26/08/2020,11:30,1331881,21,3,0,35,8,21.58,51.38,1007.17,11.22,267.25,0.000169,0.0,0.0,1920.539,690
8303,26/08/2020,11:45,1331899,18,3,0,35,8,21.68,51.01,1007.38,11.13,267.64,0.000187,0.0,0.0,1924.175,705
8304,26/08/2020,12:00,1331923,24,3,0,35,8,21.76,50.73,1007.59,11.02,268.13,0.000212,0.0,0.0,1915.531,720
8305,26/08/2020,12:15,1331954,31,3,0,35,8,21.83,50.45,1007.8,10.91,268.62,0.000237,0.0,0.0,1900.165,735
8306,26/08/2020,12:30,1331994,40,3,0,35,8,21.9,50.18,1008.01,10.8,269.13,0.000262,0.0,0.0,1878.205,750
8307,26/08/2020,12:45,1332041,47,3,0,35,8,21.95,49.97,1008.21,10.68,269.6,0.0003,0.0,0.0,1853.692,765
8308,26/08/2020,13:00,1332078,37,3,0,35,8,21.98,49.83,1008.4,10.54,270.04,0.00035,0.0,0.0,1826.651,780
8309,26/08/2020,13:15,1332116,38,3,0,35,8,22.01,49.68,1008.6,10.41,270.5,0.0004,0.0,0.0,1793.288,795
8310,26/08/2020,13:30,1332159,43,3,0,35,8,22.03,49.54,1008.79,10.28,270.96,0.00045,0.0,0.0,1753.759,810
8311,26/08/2020,13:45,1332189,30,3,0,35,8,22.01,49.59,1008.97,10.14,271.36,0.000495,0.0,0.0,1696.225,825
8312,26/08/2020,14:00,1332213,24,3,0,35,8,21.94,49.83,1009.14,9.99,271.69,0.000535,0.0,0.0,1621.937,840
8313,26/08/2020,14:15,1332234,21,3,0,35,8,21.87,50.07,1009.3,9.84,272.04,0.000575,0.0,0.0,1543.692,855
8314,26/08/2020,14:30,1332250,16,3,0,35,8,21.8,50.31,1009.47,9.7,272.39,0.000614,0.0,0.0,1461.974,870
8315,26/08/2020,14:45,1332276,26,3,0,35,8,21.7,50.62,1009.62,9.51,272.72,0.000632,0.0,0.0,1369.26,885
8316,26/08/2020,15:00,1332295,19,3,0,35,8,21.56,51.02,1009.75,9.28,273.05,0.000627,0.0,0.0,1267.193,900
8317,26/08/2020,15:15,1332311,16,3,0,35,8,21.43,51.43,1009.88,9.05,273.39,0.000622,0.0,0.0,1164.787,915
8318,26/08/2020,15:30,1332344,33,3,0,35,8,21.29,51.83,1010.01,8.82,273.75,0.000617,0.0,0.0,1062.672,930
8319,26/08/2020,15:45,1332385,41,3,0,35,8,21.13,52.38,1010.14,8.57,273.99,0.000614,0.0,0.0,965.471,945
8320,26/08/2020,16:00,1332426,41,3,0,35,8,20.95,53.08,1010.27,8.29,274.09,0.000614,0.0,0.0,872.879,960
8321,26/08/2020,16:15,1332468,42,3,0,35,8,20.76,53.79,1010.4,8.02,274.21,0.000614,0.0,0.0,781.101,975
8322,26/08/2020,16:30,1332506,38,3,0,35,8,20.58,54.5,1010.53,7.75,274.33,0.000613,0.0,0.0,690.619,990
8323,26/08/2020,16:45,1332551,45,3,0,35,8,20.33,55.59,1010.66,7.42,274.0,0.000596,0.0,0.0,586.978,1005
8324,26/08/2020,17:00,1332595,44,3,0,35,8,20.03,57.08,1010.79,7.04,273.16,0.000563,0.0,0.0,476.044,1020
8325,26/08/2020,17:15,1332651,56,3,0,35,8,19.72,58.6,1010.92,6.67,272.22,0.000529,0.0,0.0,375.097,1035
8326,26/08/2020,17:30,1332687,36,3,0,35,8,19.42,60.17,1011.05,6.29,271.17,0.000495,0.0,0.0,284.645,1050
8327,26/08/2020,17:45,1332704,17,3,0,35,8,19.02,62.26,1011.17,5.88,269.85,0.000457,0.0,0.0,211.038,1065
8328,26/08/2020,18:00,1332722,18,3,0,35,8,18.52,64.95,1011.3,5.45,268.19,0.000415,0.0,0.0,150.151,1080
8329,26/08/2020,18:15,1332749,27,3,0,35,8,18.02,67.74,1011.42,5.03,266.24,0.000372,0.0,0.0,94.796,1095
8330,26/08/2020,18:30,1332765,16,3,0,35,8,17.52,70.66,1011.54,4.61,263.94,0.000329,0.0,0.0,45.153,1110
8331,26/08/2020,18:45,1332786,21,3,0,35,8,17.11,73.2,1011.68,4.37,261.79,0.000423,0.0,0.0,0.5236,1125
8332,26/08/2020,19:00,1332810,24,3,0,35,8,16.78,75.32,1011.83,4.3,260.06,0.000653,0.0,0.0,0.0,1140
8333,26/08/2020,19:15,1332839,29,3,0,35,8,16.45,77.5,1011.99,4.23,258.27,0.000883,0.0,0.0,0.0,1155
8334,26/08/2020,19:30,1332885,46,3,0,35,8,16.13,79.75,1012.14,4.17,256.44,0.001114,0.0,0.0,0.0,1170
8335,26/08/2020,19:45,1332927,42,3,0,35,8,15.88,81.55,1012.29,4.14,255.03,0.001203,0.0,0.0,0.0,1185
8336,26/08/2020,20:00,1332963,36,3,0,35,8,15.72,82.87,1012.42,4.13,254.09,0.001152,0.0,0.0,0.0,1200
8337,26/08/2020,20:15,1333010,47,3,0,35,8,15.56,84.22,1012.55,4.12,253.15,0.001101,0.0,0.0,0.0,1215
8338,26/08/2020,20:30,1333048,38,3,0,35,8,15.4,85.59,1012.69,4.11,252.21,0.00105,0.0,0.0,0.0,1230
8339,26/08/2020,20:45,1333083,35,3,0,35,8,15.19,87.07,1012.77,4.0,251.41,0.001024,0.0,0.0,0.0,1245
8340,26/08/2020,21:00,1333109,26,3,0,35,8,14.93,88.68,1012.8,3.79,250.71,0.001022,0.0,0.0,0.0,1260
8341,26/08/2020,21:15,1333126,17,3,0,35,8,14.68,90.32,1012.82,3.59,249.93,0.001021,0.0,0.0,0.0,1275
8342,26/08/2020,21:30,1333145,19,3,0,35,8,14.42,91.99,1012.85,3.39,249.05,0.001019,0.0,0.0,0.0,1290
8343,26/08/2020,21:45,1333171,26,3,0,35,8,14.19,93.39,1012.87,3.24,248.4,0.001224,0.0,0.0,0.0,1305
8344,26/08/2020,22:00,1333187,16,3,0,35,8,13.98,94.51,1012.88,3.15,248.04,0.001634,0.0,0.0,0.0,1320
8345,26/08/2020,22:15,1333208,21,3,0,35,8,13.78,95.64,1012.88,3.07,247.66,0.002044,0.0,0.0,0.0,1335
8346,26/08/2020,22:30,1333237,29,3,0,35,8,13.57,96.79,1012.89,2.98,247.26,0.002455,0.0,0.0,0.0,1350
8347,26/08/2020,22:45,1333277,40,3,0,35,8,13.39,97.69,1012.87,2.9,246.57,0.002805,0.0,0.0,0.0,1365
8348,26/08/2020,23:00,1333322,45,3,0,35,8,13.23,98.33,1012.83,2.83,245.56,0.003096,0.0,0.0,0.0,1380
8349,26/08/2020,23:15,1333362,40,3,0,35,8,13.07,98.97,1012.78,2.76,244.51,0.003387,0.0,0.0,0.0,1395
8350,26/08/2020,23:30,1333396,34,3,0,35,8,12.92,99.62,1012.73,2.7,243.4,0.003677,0.0,0.0,0.0,1410
8351,26/08/2020,23:45,1333442,46,3,0,35,8,12.78,100.1,1012.67,2.65,242.41,0.003858,0.0,0.0,0.0,1425
8352,27/08/2020,00:00,1333479,37,4,0,35,8,12.66,100.4,1012.61,2.63,241.56,0.00393,0.0,0.0,0.0,0
8353,27/08/2020,00:15,1333498,19,4,0,35,8,12.55,100.69,1012.54,2.61,240.69,0.004002,0.0,0.0,0.0,15
8354,27/08/2020,00:30,1333525,27,4,0,35,8,12.43,100.99,1012.48,2.58,239.81,0.004073,0.0,0.0,0.0,30
8355,27/08/2020,00:45,1333541,16,4,0,35,8,12.39,100.9,1012.41,2.58,238.77,0.004112,0.0,0.0,0.0,45
8356,27/08/2020,01:00,1333561,20,4,0,35,8,12.41,100.43,1012.33,2.6,237.59,0.004118,0.0,0.0,0.0,60
8357,27/08/2020,01:15,1333584,23,4,0,35,8,12.43,99.96,1012.24,2.63,236.43,0.004125,0.0,0.0,0.0,75
8358,27/08/2020,01:30,1333602,18,4,0,35,8,12.46,99.49,1012.16,2.65,235.29,0.004131,0.0,0.0,0.0,90
8359,27/08/2020,01:45,1333624,22,4,0,35,8,12.5,98.93,1012.1,2.7,234.27,0.004117,0.0,0.0,0.0,105
8360,27/08/2020,02:00,1333668,44,4,0,35,8,12.57,98.29,1012.06,2.78,233.41,0.004084,0.0,0.0,0.0,120
8361,27/08/2020,02:15,1333707,39,4,0,35,8,12.64,97.66,1012.02,2.87,232.6,0.00405,0.0,0.0,0.0,135
8362,27/08/2020,02:30,1333750,43,4,0,35,8,12.7,97.03,1011.98,2.95,231.83,0.004017,0.0,0.0,0.0,150
8363,27/08/2020,02:45,1333788,38,4,0,35,8,12.7,96.8,1011.94,2.98,230.9,0.003997,0.0,0.0,0.0,165
8364,27/08/2020,03:00,1333823,35,4,0,35,8,12.63,96.97,1011.9,2.94,229.76,0.003991,0.0,0.0,0.0,180
8365,27/08/2020,03:15,1333869,46,4,0,35,8,12.55,97.15,1011.86,2.9,228.58,0.003985,0.0,0.0,0.0,195
8366,27/08/2020,03:30,1333894,25,4,0,35,8,12.48,97.32,1011.82,2.87,227.38,0.00398,0.0,0.0,0.0,210
8367,27/08/2020,03:45,1333911,17,4,0,35,8,12.47,97.2,1011.74,2.87,225.68,0.003919,0.0,0.0,0.0,225
8368,27/08/2020,04:00,1333937,26,4,0,35,8,12.51,96.79,1011.63,2.92,223.56,0.003803,0.0,0.0,0.0,240
8369,27/08/2020,04:15,1333953,16,4,0,35,8,12.55,96.38,1011.53,2.97,221.51,0.003688,0.0,0.0,0.0,255
8370,27/08/2020,04:30,1333973,20,4,0,35,8,12.6,95.98,1011.42,3.03,219.53,0.003572,0.0,0.0,0.0,270
8371,27/08/2020,04:45,1333998,25,4,0,35,8,12.66,95.52,1011.34,3.12,217.72,0.003487,0.0,0.0,0.0,285
8372,27/08/2020,05:00,1334015,17,4,0,35,8,12.74,95.01,1011.29,3.27,216.13,0.003433,0.0,0.0,0.0001,300
8373,27/08/2020,05:15,1334052,37,4,0,35,8,12.82,94.5,1011.24,3.41,214.68,0.003378,0.0,0.0,0.9496,315
8374,27/08/2020,05:30,1334095,43,4,0,35,8,12.9,94.0,1011.19,3.55,213.34,0.003324,0.0,0.0,32.454,330
8375,27/08/2020,05:45,1334133,38,4,0,35,8,13.0,93.47,1011.16,3.67,212.25,0.003166,0.0,0.0,58.081,345
8376,27/08/2020,06:00,1334176,43,4,0,35,8,13.12,92.91,1011.14,3.77,211.35,0.002905,0.0,0.0,82.419,360
8377,27/08/2020,06:15,1334214,38,4,0,35,8,13.24,92.35,1011.12,3.87,210.5,0.002644,0.0,0.0,107.313,375
8378,27/08/2020,06:30,1334250,36,4,0,35,8,13.36,91.8,1011.1,3.97,209.7,0.002383,0.0,0.0,132.658,390
8379,27/08/2020,06:45,1334288,38,4,0,35,8,13.51,91.23,1011.1,4.0,208.68,0.002063,0.0,0.0,159.706,405
8380,27/08/2020,07:00,1334306,18,4,0,35,8,13.67,90.66,1011.11,3.97,207.39,0.001684,0.0,0.0,188.954,420
8381,27/08/2020,07:15,1334323,17,4,0,35,8,13.84,90.09,1011.12,3.93,206.09,0.001305,0.0,0.0,219.111,435
8382,27/08/2020,07:30,1334349,26,4,0,35,8,14.0,89.52,1011.13,3.91,204.76,0.000927,0.0,0.0,250.03,450
8383,27/08/2020,07:45,1334366,17,4,0,35,8,14.34,87.75,1011.1,3.91,204.72,0.000752,0.0,0.0,314.465,465
8384,27/08/2020,08:00,1334386,20,4,0,35,8,14.85,84.86,1011.02,3.95,205.96,0.000781,0.0,0.0,420.682,480
8385,27/08/2020,08:15,1334410,24,4,0,35,8,15.36,82.07,1010.95,3.99,207.17,0.00081,0.0,0.0,537.862,495
8386,27/08/2020,08:30,1334432,22,4,0,35,8,15.87,79.38,1010.87,4.03,208.36,0.000839,0.0,0.0,665.09,510
8387,27/08/2020,08:45,1334479,47,4,0,35,8,16.44,75.97,1010.75,4.07,208.71,0.000798,0.0,0.0,811.317,525
8388,27/08/2020,09:00,1334520,41,4,0,35,8,17.06,71.92,1010.59,4.11,208.24,0.000689,0.0,0.0,977.033,540
8389,27/08/2020,09:15,1334557,37,4,0,35,8,17.68,68.09,1010.43,4.15,207.79,0.000579,0.0,0.0,1151.465,555
8390,27/08/2020,09:30,1334603,46,4,0,35,8,18.3,64.46,1010.26,4.19,207.34,0.000469,0.0,0.0,1333.145,570
8391,27/08/2020,09:45,1334640,37,4,0,35,8,18.84,61.53,1010.11,4.23,207.26,0.000379,0.0,0.0,1479.526,585
8392,27/08/2020,10:00,1334677,37,4,0,35,8,19.29,59.25,1009.95,4.27,207.53,0.000307,0.0,0.0,1585.078,600
8393,27/08/2020,10:15,1334718,41,4,0,35,8,19.75,57.05,1009.79,4.32,207.8,0.000235,0.0,0.0,1688.554,615
8394,27/08/2020,10:30,1334735,17,4,0,35,8,20.2,54.94,1009.64,4.36,208.06,0.000163,0.0,0.0,1789.148,630
8395,27/08/2020,10:45,1334754,19,4,0,35,8,20.58,53.38,1009.48,4.4,208.96,0.000121,0.0,0.0,1855.811,645
8396,27/08/2020,11:00,1334780,26,4,0,35,8,20.89,52.34,1009.3,4.44,210.49,0.000109,0.0,0.0,1886.355,660
8397,27/08/2020,11:15,1334796,16,4,0,35,8,21.19,51.32,1009.13,4.48,211.99,9.6e-05,0.0,0.0,1910.308,675
8398,27/08/2020,11:30,1334817,21,4,0,35,8,21.5,50.32,1008.95,4.52,213.46,8.4e-05,0.0,0.0,1927.555,690
8399,27/08/2020,11:45,1334839,22,4,0,35,8,21.76,49.56,1008.77,4.54,214.38,7.3e-05,0.0,0.0,1933.389,705
8400,27/08/2020,12:00,1334859,20,4,0,35,8,21.97,49.03,1008.56,4.53,214.77,6.3e-05,0.0,0.0,1927.742,720
8401,27/08/2020,12:15,1334907,48,4,0,35,8,22.18,48.51,1008.36,4.53,215.16,5.3e-05,0.0,0.0,1915.28,735
8402,27/08/2020,12:30,1334947,40,4,0,35,8,22.39,47.99,1008.16,4.52,215.55,4.4e-05,0.0,0.0,1896.103,750
8403,27/08/2020,12:45,1334984,37,4,0,35,8,22.56,47.6,1007.91,4.52,214.82,3.6e-05,0.0,0.0,1860.009,765
8404,27/08/2020,13:00,1335030,46,4,0,35,8,22.68,47.33,1007.63,4.51,212.97,3e-05,0.0,0.0,1807.574,780
8405,27/08/2020,13:15,1335067,37,4,0,35,8,22.8,47.07,1007.35,4.51,211.11,2.4e-05,0.0,0.0,1749.623,795
8406,27/08/2020,13:30,1335102,35,4,0,35,8,22.92,46.81,1007.06,4.52,209.26,1.9e-05,0.0,0.0,1686.575,810
8407,27/08/2020,13:45,1335139,37,4,0,35,8,23.01,46.6,1006.77,4.57,207.37,1.5e-05,0.0,0.0,1618.577,825
8408,27/08/2020,14:00,1335156,17,4,0,35,8,23.07,46.44,1006.48,4.67,205.5,1.3e-05,0.0,0.0,1546.101,840
8409,27/08/2020,14:15,1335173,17,4,0,35,8,23.12,46.29,1006.19,4.77,203.71,1.2e-05,0.0,0.0,1469.909,855
8410,27/08/2020,14:30,1335198,25,4,0,35,8,23.18,46.13,1005.9,4.87,201.99,1e-05,0.0,0.0,1390.476,870
8411,27/08/2020,14:45,1335215,17,4,0,35,8,23.19,46.06,1005.59,4.97,199.96,4.7e-05,0.0,0.0,1305.28,885
8412,27/08/2020,15:00,1335235,20,4,0,35,8,23.17,46.07,1005.25,5.06,197.64,0.000124,0.0,0.0,1215.241,900
8413,27/08/2020,15:15,1335260,25,4,0,35,8,23.15,46.08,1004.92,5.16,195.39,0.0002,0.0,0.0,1124.04,915
8414,27/08/2020,15:30,1335288,28,4,0,35,8,23.12,46.09,1004.59,5.26,193.24,0.000276,0.0,0.0,1032.213,930
8415,27/08/2020,15:45,1335333,45,4,0,35,8,23.02,46.46,1004.24,5.26,190.99,0.000637,0.0,0.0,918.012,945
8416,27/08/2020,16:00,1335374,41,4,0,35,8,22.85,47.21,1003.86,5.16,188.53,0.001282,0.0,0.0,786.973,960
8417,27/08/2020,16:15,1335410,36,4,0,35,8,22.68,47.97,1003.49,5.07,185.97,0.001927,0.0,0.0,663.851,975
8418,27/08/2020,16:30,1335454,44,4,0,35,8,22.5,48.75,1003.11,4.99,183.33,0.002571,0.0,0.0,549.44,990
